column,R2,Pearson_r,RMSE,MAE,n_imputed,n_scored
0,0.9041525108484519,0.9522554150577441,0.08347268203364092,0.06072740681430042,168,168
1,-0.00898325400642519,0.02149175019602148,0.15352641566593406,0.1321471950412923,167,167
10,0.6863384416360612,0.83493665431252,0.11373712715288017,0.074495480984624,174,174
11,0.17602036817628375,0.5143603897970608,0.0921199375230557,0.056688438759860446,178,178
12,-0.0022401646822740595,0.0012737125465173624,0.19838330855181588,0.14942195268459815,183,183
13,0.4878173892755536,0.778619722936889,0.05019516166937592,0.03711754358551612,168,168
14,0.8893813013634022,0.9434361530663343,0.0582195061559343,0.043333544035264834,186,186
15,0.8546601375163323,0.930930796522769,0.06998992002825952,0.04672131320384956,178,178
16,0.5195718581759143,0.7496517270132781,0.06878915743189162,0.04229832372339371,178,178
17,-0.14919862554449526,-0.03736515716332593,0.01427186925133765,0.006030836065453836,184,184
18,0.9149559551902191,0.9571704683528661,0.0666338935798478,0.05072451366982676,193,193
19,-0.19153524356089413,0.5196695949049799,0.0672332469108569,0.049537182157479515,171,171
2,0.8215745857239367,0.9082252427515574,0.1123002499338087,0.08186734703129225,184,184
20,-0.006118277349120627,-0.01090947312036202,0.13229172314662582,0.0841303379646811,179,179
21,0.6311019284008285,0.8164085504818794,0.09743638833336783,0.06505164637909316,182,182
22,-0.00351040338968156,-0.018363557674778833,0.10695675100180045,0.07728379401938609,173,173
23,0.8488903420431613,0.9266217265094365,0.06852345860829244,0.046564442100982505,192,192
24,0.7772529664379092,0.8900921724960038,0.08355266685629209,0.062325384676528164,161,161
25,0.9218331471954766,0.9608288907203184,0.05781986237083902,0.044481811700379834,185,185
26,0.4606236977787065,0.7121662843573802,0.07220713310579273,0.04685832124912998,171,171
27,0.9170561638039156,0.9577534148891325,0.06373931058884827,0.04300485094253704,181,181
28,0.8793897429587353,0.9381969504608147,0.055512441341164634,0.03963991469826565,173,173
29,0.8597682428119398,0.9272452722203763,0.08596952694558876,0.06243817576197198,187,187
3,0.7860558696827818,0.8993067379439466,0.09947106072586295,0.07084616649910759,169,169
30,-0.007466378514494165,0.05076734741662071,0.16959526530454777,0.13310020972407988,174,174
31,0.9450527339245339,0.9725144242615379,0.06593085136899261,0.05249188757078843,181,181
32,0.8351018343211646,0.9183542918088641,0.09190422665696765,0.06798809955510336,165,165
33,0.6657998643067359,0.8222387211513404,0.07778363001370911,0.055621640574063574,188,188
34,0.880360836951046,0.9407784775959402,0.08332079266356979,0.05573586100517345,187,187
