,R2,Pearson_r,RMSE,MAE,n_imputed,n_scored,missingness_prop
sudoku,7.614761622287878,0.35849178106481855,0.11162262958466457,0.11246834699183449,673.1436407715007,673.1436407715007,0.4
median,7.706973472957253,,0.11225121717092577,0.11313655650767983,673.1436407715007,673.1436407715007,0.4
missforest,11.5615979402925,0.34305570623091997,0.11107958341273164,0.11188579335704314,673.1436407715007,673.1436407715007,0.4
softimpute,28.30007585610774,0.26722798437635803,0.1078910178728353,0.10847270789189942,673.1436407715007,673.1436407715007,0.4
mice,23.856063230907782,0.4201093660195798,0.13984561973509832,0.14545358190789404,673.1436407715007,673.1436407715007,0.4
knn,10.26304645714967,0.35139875300890433,0.10673182785584145,0.10784935167845436,673.1436407715007,673.1436407715007,0.4
mean,7.6947548620018305,,0.11224162713407047,0.11312099664421281,673.1436407715007,673.1436407715007,0.4
factorization,71.83992004339487,0.25995513159023076,0.0965178373892325,0.09698689948523366,673.1436407715007,673.1436407715007,0.4
sudoku,7.581597932817202,0.3570902373062349,0.11166613611734351,0.11250136150584802,841.4688681470077,841.4688681470077,0.5
factorization,130.32664082079464,0.2574126539551098,0.09215936877266702,0.09268470834020374,841.4688681470077,841.4688681470077,0.5
missforest,11.271784876157168,0.3372376178081636,0.11119393343025466,0.11197517657635653,841.4688681470077,841.4688681470077,0.5
softimpute,28.24874575292886,0.2575183138028514,0.10763816587815632,0.10816408579446128,841.4688681470077,841.4688681470077,0.5
mice,24.419776845736568,0.4161341568016428,0.13960346151588596,0.14557897986725782,841.4688681470077,841.4688681470077,0.5
median,7.7069012427315,,0.11227504627532303,0.11313741740749217,841.4688681470077,841.4688681470077,0.5
mean,7.694754710537818,,0.11226616170833632,0.11312222356857994,841.4688681470077,841.4688681470077,0.5
knn,10.245064694134724,0.35258727282283886,0.10666746695719796,0.10784367506340106,841.4688681470077,841.4688681470077,0.5
sudoku,7.592545615205398,0.3604940363880606,0.11163427390414656,0.1125094688172425,168.16801813434185,168.16801813434185,0.1
factorization,24.69195421116986,0.20934957541507535,0.10839485597819679,0.10875099119397381,168.16801813434185,168.16801813434185,0.1
mice,23.85392583589298,0.42185184884302607,0.13905248109308427,0.14433405325021822,168.16801813434185,168.16801813434185,0.1
missforest,12.126621693977308,0.34644373455922634,0.11090311767789755,0.11185760959623818,168.16801813434185,168.16801813434185,0.1
softimpute,28.388316590468783,0.09966622406012396,0.10854279403428983,0.10899817545881077,168.16801813434185,168.16801813434185,0.1
median,7.706857149452164,,0.11222111509515569,0.11313166867527322,168.16801813434185,168.16801813434185,0.1
knn,10.294658259379139,0.350188705929862,0.10669173121859998,0.10787187727036278,168.16801813434185,168.16801813434185,0.1
mean,7.694746091444119,,0.11221289859589896,0.11311689760088535,168.16801813434185,168.16801813434185,0.1
sudoku,7.591238417301046,0.35951953168535794,0.11171538076322993,0.11251076038849574,336.4932008858786,336.4932008858786,0.2
mean,7.6947529614496295,,0.11228730042551277,0.11312247918627268,336.4932008858786,336.4932008858786,0.2
median,7.706882275931361,,0.11229597019342029,0.11313770459654696,336.4932008858786,336.4932008858786,0.2
missforest,12.08809919609903,0.3442082616478686,0.11091352246350882,0.11174412984997621,336.4932008858786,336.4932008858786,0.2
softimpute,28.359227296520675,0.11070048757865235,0.10844737138885412,0.10887827266506232,336.4932008858786,336.4932008858786,0.2
factorization,32.51317782091761,0.14896427951570876,0.10474180666993757,0.10498211532086427,336.4932008858786,336.4932008858786,0.2
mice,23.76863461519792,0.42560697547562865,0.1389118094385341,0.14422906168107463,336.4932008858786,336.4932008858786,0.2
knn,10.259323725830422,0.3500034273269201,0.10653801626215853,0.10783077421073158,336.4932008858786,336.4932008858786,0.2
sudoku,7.584297122771654,0.3590532838046744,0.11162275713232594,0.11250863652539621,504.8184166988997,504.8184166988997,0.3
missforest,11.542290548309182,0.34210876585318334,0.11092058952880074,0.11175376134458317,504.8184166988997,504.8184166988997,0.3
softimpute,28.336086052628463,0.27691616296553034,0.10803474961114083,0.10869923113416453,504.8184166988997,504.8184166988997,0.3
mean,7.694752103029614,,0.11220284186635698,0.11311885461173843,504.8184166988997,504.8184166988997,0.3
median,7.706908257526778,,0.11221165067411908,0.11313410627981366,504.8184166988997,504.8184166988997,0.3
knn,10.268891284991783,0.3515070714713846,0.10678444566933487,0.1078673987160528,504.8184166988997,504.8184166988997,0.3
factorization,38.33437969099531,0.28029587813587403,0.10063404084068187,0.10100992991917643,504.8184166988997,504.8184166988997,0.3
mice,23.692556984249926,0.42211433425792755,0.14014639207127663,0.14540739541520412,504.8184166988997,504.8184166988997,0.3
