column,R2,Pearson_r,RMSE,MAE,n_imputed,n_scored
0,0.613920880036944,0.792024120117232,0.16266543962645777,0.09399095022624435,442,442
1,-0.19203623612975718,-0.006511368864340519,0.19238319266605447,0.15292629555142362,361,361
10,0.4598833875759646,0.7643260285197013,0.20324712833326455,0.13386249447653964,203,203
11,0.06899498915336444,0.31596746812740434,0.09918415635114744,0.03353191489361702,235,235
12,-0.18655691180868117,0.0006135644383148536,0.21931373110653488,0.1573839662447257,448,448
13,-0.058701920197761215,0.23501960719490353,0.13906075400051193,0.04933754586220953,446,446
14,0.27262668203546636,0.5508558123395071,0.11977277993458336,0.093453073089701,448,448
15,0.7568223653092283,0.8728031418639435,0.09232010077598037,0.05492866717732669,448,448
16,0.6939007040167045,0.8334310273224789,0.06589898213059549,0.02759103641456582,102,102
17,-3.298598299986269,-0.017246776364168465,0.025210421497270808,0.004905919752556052,206,206
18,0.690802424693576,0.8345375287678667,0.12202603036557676,0.08832496782496783,444,444
19,-0.2445641801949463,0.2101115393754433,0.13317330513370257,0.08292865263912032,449,449
2,0.7735512110914293,0.8856416970911053,0.12712820482533324,0.08145942259604455,332,332
20,-0.12188054502896173,0.013210734098722159,0.14300079548912442,0.08865922784480033,447,447
21,0.5082993558218274,0.7462526159725267,0.1251337575524729,0.07026471065879933,203,203
22,-0.30572157509205433,-0.08117334410476612,0.14233860460401399,0.08737881191609374,244,244
23,-0.557874915540066,0.2960821803048341,0.2110957183593571,0.14774146695715323,450,450
24,-0.7780502387649852,0.49660040218559925,0.22580710890331748,0.18478839678839684,450,450
25,0.2954482299081699,0.6137529774694775,0.13459389976468483,0.09981360366252455,440,440
26,0.5560249075462191,0.767142507190622,0.08643132127105892,0.04482353767573479,439,439
27,0.7244891295259188,0.851298254985068,0.11286321485409878,0.06277744513038629,259,259
28,0.5712669938450977,0.7772232868127884,0.09967853381128891,0.07483797836425912,162,162
29,0.8127097825063531,0.9030580053023762,0.09790383080340588,0.05905848984815469,345,345
3,-0.9356636042968263,0.3351485418235315,0.20225893998453506,0.15788765618104067,447,447
30,-0.06710688017259003,0.08630846443730564,0.17413974569614227,0.1230164046091843,446,446
31,0.853859407510448,0.9242403623247872,0.09441496008842931,0.05256096964957724,259,259
32,0.49882327066487464,0.7570922910481024,0.05615681832731667,0.018320610687022884,131,131
33,0.44692433607247484,0.6810750016438499,0.1198950790599728,0.0769418359175948,241,241
34,0.8633734186804065,0.9291856044488029,0.08110586388306465,0.04543925009013339,424,424
35,0.6668215649458413,0.8315593565990554,0.10050526093365571,0.063320017549126,341,341
36,-0.2179059825617169,-0.08854830630675847,0.10609680448638797,0.052777777777777736,446,446
37,0.07996237263813555,0.2909586436940556,0.09566683842466121,0.021127465220619077,449,449
38,-0.40292514000025004,-0.14221424840715535,0.10571766172215502,0.0786964705882353,85,85
39,0.36944373954373144,0.7059504715359458,0.1348380841338824,0.08125505098798867,337,337
4,0.696058925037766,0.8432618907910088,0.11447453931462354,0.06879527258863895,244,244
40,-0.32689985092225426,0.18486334329847023,0.11035316048554172,0.08526961369972118,450,450
41,-0.10508618155130911,0.05852317718130537,0.07443416848695318,0.04124537781917743,241,241
42,-2.5279141942962173,0.3769106831107799,0.3618185488538764,0.31845410628019327,300,300
43,0.5176565536511115,0.7279129308794463,0.024593404384310034,0.004302708175145531,439,439
44,0.8248782756261934,0.9293522833602896,0.10904558403610082,0.0737912573973522,443,443
45,0.17439082028175512,0.4305113068476186,0.14676213897628096,0.06919611650485437,206,206
46,0.7424746996434162,0.8616806818687164,0.09631426606617745,0.045294812139731924,187,187
47,-0.30309917103663286,-0.04133943163312821,0.11086403415018266,0.07499760038393855,235,235
48,0.7529412460534506,0.8863422228602337,0.07811010337952545,0.036530275860819784,231,231
49,0.5264446067598092,0.7741695413076524,0.13778996973936158,0.09661006448706033,445,445
5,0.8219718608903578,0.910806257008929,0.09492836478086068,0.07004396391104421,442,442
50,0.9080615205247626,0.9569466488578996,0.0684520241988669,0.03198313971419759,137,137
51,-2.7299637312900042,0.09094100200737848,0.07168942934019919,0.03257965686274508,384,384
52,-0.29203520554538964,-0.00804678667251374,0.16135296705226165,0.13586926478717523,432,432
53,0.6456322270457682,0.8213437935748387,0.09453901231626863,0.06462991486264619,131,131
54,0.11728560855266035,0.5204581911729458,0.08731091860839313,0.04327232550319449,432,432
55,-0.043034881205850084,0.0002500730097668846,0.11257902730257024,0.021902901785714284,448,448
56,-3.285559028628369,-0.010528238557816545,0.23610310159866904,0.19807374338624337,384,384
57,-0.08555606289620976,0.3215718904407476,0.1131088286335843,0.08701119314122407,85,85
58,-0.11706633301252234,0.001434739143287303,0.09416767321246854,0.0408460905349794,450,450
59,0.12184709651402303,0.41658267459812437,0.17953987910297092,0.1014129450702762,444,444
6,0.8222159616495822,0.9084138444889797,0.14290299488319344,0.09632851783861442,187,187
60,0.27412608650699455,0.8472897110673698,0.16816759351517963,0.15661593815335245,131,131
61,-0.27813752702588457,0.3462902136499486,0.1719590321406513,0.14485894405043345,450,450
62,0.828642952519592,0.925529388258525,0.09998099421541887,0.06650203668076414,433,433
63,0.6266119203596647,0.7926165278825292,0.12203276843303491,0.07543340104587319,449,449
64,-0.30112379291527014,-0.06626195662151624,0.10560118576409362,0.07481275362318841,345,345
65,0.6593863914561233,0.8189856597141295,0.10547681153414018,0.06634244931472241,446,446
66,-0.17386703802522696,0.033206565308638,0.08170338127367403,0.057492533437215915,204,204
67,0.7787474554184901,0.8827493927346093,0.08134014459839842,0.05062925377291162,283,283
68,0.8427241653432901,0.9264064854477901,0.07666884894583827,0.05661392560562135,433,433
69,-0.3607569067628633,0.07930410155739832,0.08738000972953945,0.059046576433120994,448,448
7,-0.25201119718649556,-0.08021236763782219,0.1125650088356745,0.08559647817460313,448,448
70,0.14375072138943978,0.5954119398920308,0.11295373618480484,0.07192854590925331,450,450
71,-0.21625399759108133,0.091648553558877,0.14571550236689376,0.06283430026885523,444,444
72,-0.25446581661517054,-0.09953673816423164,0.07926391366293017,0.040639589169000914,72,72
73,0.4675259479247972,0.7115151673733165,0.1685929739682124,0.11655744373135678,299,299
74,0.5402578611688107,0.7385060768060033,0.07345749315312715,0.027139089110711924,442,442
75,-0.48075832921475814,-0.12030670336589419,0.15394884934495437,0.12229424542288726,299,299
76,0.6073056834795619,0.7801821580573295,0.10366394895844595,0.061198088332234675,444,444
77,-0.27103343981981554,-0.01330636613795486,0.08964857812326868,0.043370535714285695,448,448
78,0.08769423688992384,0.3335757436198264,0.1187960004314468,0.062168358385564,447,447
79,-0.04835023114337189,0.19399506805580893,0.1396362927424613,0.06374074074074072,450,450
8,0.02935914275838214,0.5750208245379603,0.09974061974768607,0.06624579124579122,16,16
80,0.8084004267262189,0.8998465928155952,0.09495572579761133,0.04479262672811059,341,341
81,-0.12670999058412802,0.06412197042678372,0.14649346229489638,0.11306179941526694,447,447
82,-0.7871199173114349,0.32240092320035063,0.21514610518574578,0.13814009102831135,447,447
83,-0.23294343282547758,0.02098337615341199,0.11450470503587644,0.07864406779661014,446,446
84,-0.14146460651962478,0.011781301573392997,0.09384295300454698,0.037077796234772954,344,344
85,0.41528534016491636,0.7399148790471416,0.1542554911389918,0.09410189337319382,446,446
86,0.11026621013387938,0.39422100694438267,0.11549858173819905,0.08255020471826865,446,446
87,-0.27562442252592456,-0.10725210512063332,0.12966583415312988,0.08719773065476188,448,448
88,0.4247046183735135,0.6755321045867022,0.04780842535046955,0.016788926618108272,446,446
89,0.5684167788028754,0.7774931917428716,0.10516916724752605,0.0754253557454167,377,377
9,0.4969576387443403,0.7095563691743858,0.11400876191578871,0.0798652419769406,204,204
90,0.4773645480257218,0.7284883809034381,0.08686444513831008,0.06362923770331179,72,72
91,0.8907798686442098,0.9455020599956492,0.07877361549654764,0.059981483784493354,129,129
92,-1.1988312421412637,0.07398981897354473,0.3187921132985014,0.2393991510538642,448,448
93,-0.3561436750179401,-0.11894939619144776,0.20121251238735152,0.15369871575469873,447,447
94,-0.08081611913971343,-0.023438074396548745,0.11982359765226445,0.033143295574429056,449,449
95,-0.13320593470365938,0.0020435707592777984,0.12327640380277527,0.07548696158442537,443,443
96,-0.22042634295701435,-0.016202148157808266,0.12751376397312936,0.08142333100553051,393,393
97,-0.653792854673487,0.45243027454576124,0.2875802608529519,0.207375087966221,196,196
98,-0.19963750874737562,-0.0767077241054388,12.717450263424372,7.073051224944321,449,449
