column,R2,Pearson_r,RMSE,MAE,n_imputed,n_scored
81,-5.352985433297729,0.08037997585424461,0.3787773447176182,0.347515514907479,64,64
82,-3.02079038986244,0.5085759448877907,0.41011174824530056,0.3705632898401308,450,450
83,-6.302916951436923,-0.027398677205504696,0.3321214142162532,0.3081482354460844,82,82
84,0.0,,0.9864973114691701,0.9864973114691701,1,1
85,-3.0136762292358927,-0.005849196361024187,0.3200495566079925,0.27730840187686706,399,399
86,-9.08293067018291,0.43179853085459996,0.11087430620394982,0.08750373604140925,15,15
87,-18.046973333704994,-0.5840493929577203,0.6232755173321606,0.6045696401569645,8,8
88,-7.184936799152512,-0.5540247120316142,0.47230600305153614,0.43499654967534096,8,8
89,-5.884512908275915,0.2576108068946492,0.2699273805241747,0.24276180500501798,18,18
9,-3.3941657881460054,-0.40670775169661677,0.3182855483839826,0.26903819520310124,231,231
90,-0.7762455524969027,0.6807811505144497,0.19698245793033084,0.16708082269453362,450,450
91,0.7426887882273574,0.8767133966107968,0.12367836937610543,0.08368701219630902,450,450
92,-4.205848821071529,-0.1663702578305722,0.28272924363216734,0.23893859592641958,117,117
93,-18.863045644199246,-0.10995274945713243,0.5494635450354481,0.5332371515274392,38,38
94,0.0,,1.0009535826422862,1.0009535826422862,1,1
95,-16.46143092041309,0.12416598635726561,0.6095797202265211,0.5915261780448129,8,8
96,-1.3327916271314821,0.07786406591402033,0.2178425368164475,0.1648561803966696,335,335
97,-2.623278648733943,-0.1733812875747468,0.3589126943159783,0.30457286068503786,169,169
98,-85.75104416755767,-0.8825026538468922,84.58458129349953,84.09452043983872,6,6
