column,R2,Pearson_r,RMSE,MAE,n_imputed,n_scored
0,-6.755905347070917,0.04848746166041365,0.3922169666671409,0.3643569938549257,213,213
1,-6.533062576296088,0.015534576788180807,0.381717244614423,0.35146181221559836,99,99
10,-2.3676316600936373,0.2669398069668784,0.3695179674906083,0.3125436545395948,283,283
11,-1.856960989974323,0.021643764435272557,0.3755073402553425,0.3027448936580044,70,70
12,-86.3214013402921,0.4833780008624301,0.7356960061360808,0.7323105706463561,19,19
13,-36.25727225738291,-0.09375189210862478,0.7013282431782873,0.6809120793980932,8,8
14,0.7935513724111711,0.8986220629389859,0.07178374538222844,0.05178043428434015,360,360
15,-4.158789090975178,-0.055397154649386375,0.2913949979073261,0.2581318945478681,173,173
16,-3.6390605987016116,0.05975244180889966,0.30627888270541437,0.27100282162626055,128,128
17,-9.192770517888304,0.9642611411174423,0.6698973692716974,0.6369700280881211,4,4
18,-8.759533404143871,-0.07197946451694281,0.17300210276391237,0.15713230381857127,18,18
19,-1.923694396892421,0.4276111385443974,0.30972422110755105,0.2583937958854142,67,67
2,-1.6036239244366288,0.5529323456168133,0.24792199623315575,0.21224580066107307,360,360
20,-21.879523917802292,0.07387384258319118,0.6192134577906558,0.6053342272734882,23,23
21,-13.425844158138629,-0.49302989030259514,0.41877982727974056,0.3917091541109899,17,17
22,-1.5878215287878645,-0.029269926880385468,0.2734033924091741,0.2138277225504391,222,222
23,-41.74882131240897,-0.5976157812914021,0.48800360538102805,0.4499537249596785,7,7
24,0.2521739044989506,0.6733223115647099,0.10959478252360036,0.08153615648714746,360,360
25,0.6589168667709773,0.862702878766813,0.07606470181022378,0.04573477909010304,360,360
26,0.0,,0.9041833736171832,0.9041833736171832,1,1
27,-44.6618155555425,-0.048093771667368015,0.4232132669825587,0.4043554831268083,6,6
28,0.8126511926695406,0.9020006003642418,0.06264034384625433,0.04562060637108125,360,360
29,-11.102581597651337,-0.0784027780712218,0.34069219956100555,0.3132458425464469,121,121
3,-12.315520124527673,-0.0785827544707261,0.1458828330306361,0.13387878072434997,31,31
30,-23.27046086285816,-0.11194162457818649,0.607048394212905,0.590864552159906,27,27
31,0.8618706824990314,0.9291804690774839,0.07394371758294056,0.053617920730954574,360,360
32,-8.696645412357546,0.05918846222349052,0.39739303514554614,0.3703553187522553,148,148
33,0.0,,0.7213280967288941,0.7213280967288941,1,1
34,-6.541840612746803,-0.03795230710286314,0.2908874479743514,0.24735200309961122,60,60
35,-3.889180803149057,-0.15953000911573434,0.3274455744572806,0.2852380867281466,172,172
36,-3.4802849082652383,-0.10814425562422125,0.3778694914399293,0.332194547285405,57,57
37,-0.5665958534722473,-0.5445088827290601,0.27305510328237004,0.1582782896368009,90,90
38,-12.678906085064533,-0.7485261470192679,0.6976987433445173,0.66415729054913,8,8
39,0.0,,0.5593028979931943,0.5593028979931943,1,1
4,-16.20264356361321,-0.10351052895664098,0.3264879040124613,0.29231594111474235,17,17
40,-6.617971581636554,-0.5156280589067903,0.4151331758059498,0.37953238673504536,8,8
41,-27.86262460606861,0.9699366862077121,0.8355317882382516,0.8257547432222615,3,3
42,-5.040368845954219,-0.08541468750827716,0.20931047162934316,0.17928682499215523,117,117
43,-4.516547233326934,-0.1439399889288185,0.3661159611033515,0.3232892659876265,37,37
44,0.9065788857556211,0.9530485800467169,0.06009958473545708,0.03185768645044432,360,360
45,-3.9512448414826453,0.009701433932124762,0.3266085878614944,0.28860760376843014,154,154
46,-3.735778066163257,0.0918740273613692,0.38113084878796605,0.33882795136757354,228,228
47,-2.176532277252599,0.002233903050085392,0.3577119905431573,0.2949363141587202,50,50
48,0.0,,0.6772693029816608,0.6772693029816608,1,1
49,-2.2573966049290943,0.04845578081867781,0.15905003006782117,0.12227370008783402,142,142
5,0.8007368091987709,0.9019006701573673,0.08749413188846165,0.06415621405237264,360,360
50,-3.9342247904090906,-0.269627040721557,0.3372917160699584,0.29022389000201754,209,209
51,-18.374016338587257,0.8279368591420135,0.7191914418881521,0.7086157020334944,3,3
52,-85.23931305655499,1.0,0.6930233154466745,0.6914150986809036,2,2
53,-14.75709315530371,0.14051533149923545,0.13325254727300737,0.10891010815553451,31,31
54,-3.641690768630097,0.20967774991631785,0.30517490314217577,0.27193487873928235,66,66
55,-647.9109063131604,1.0,0.7960540540355571,0.7793237951578402,2,2
56,-1.3632481426956846,0.11021903925413966,0.2587726284311942,0.19681358444017164,245,245
57,-2.041986967350071,0.20539619746704904,0.2860783225835583,0.23658675964579823,180,180
58,-5.274578907949148,-0.333649471647088,0.5744876824543855,0.52355396245137,13,13
59,-4.549870664119527,-0.11151025172434695,0.41870742571003633,0.37075968268041304,78,78
6,-0.18101557625229114,0.6738526775042317,0.11898045018051376,0.08826703968658983,360,360
60,0.6621741595123517,0.839229292087119,0.06830303313131539,0.049739149237644616,360,360
61,0.09767409455231868,0.5197487249362582,0.16516327376452028,0.1074986461677754,360,360
62,-35.73364694754159,-0.2912565504884461,0.17750914437729032,0.1452723261480978,58,58
63,-47.265562073960865,-0.4249928018933714,0.3221477156488074,0.304432732243889,10,10
64,-17.14753869628098,1.0,0.7838386760687998,0.7685891017861118,2,2
65,-27.599867893230147,-0.38403906537573285,0.3464104919753108,0.3003204812909054,7,7
66,-29.55582726300853,-1.0,0.8053650088487897,0.7874433896874973,2,2
67,0.0,,0.7416527166953941,0.7416527166953941,1,1
68,-12.317016809570644,-0.1904554241788954,0.16771773546554705,0.14476748226823735,142,142
69,0.0,,0.9605301681848265,0.9605301681848265,1,1
7,-4.973717904547088,-0.1122026978669809,0.4104584516800169,0.3725473149601409,53,53
70,-4.84545761786421,0.174442773791549,0.2509474162031078,0.22736785231100157,75,75
71,-9.694128395558728,0.04899947483217054,0.6261472589009061,0.5920324715066194,5,5
72,-36.417967603509226,-1.0,0.8353077315860317,0.8230452006497915,2,2
73,-17.08236858286971,-0.0842274615297502,0.22497247582799132,0.18173308800080495,40,40
74,-1.308592308046061,0.32101619712134316,0.29072625601745083,0.220166818627515,149,149
75,-3.41231840167639,0.035454127899823815,0.2864409270154448,0.2510642138709421,177,177
76,-6.125659301304387,-0.16106691012469038,0.2686483753219183,0.23115069154006077,69,69
77,0.0,,1.0075221510407542,1.0075221510407542,1,1
78,-1.7433878296971779,-0.1920341637158709,0.1943337537589591,0.14827330074526354,186,186
79,-5.680321031807509,-0.07061161630023367,0.42289292324248406,0.3862672758665883,44,44
8,-5.101639574941775,-0.47631543115842584,0.2505281267926083,0.2019775077530837,16,16
80,-3.957462177068102,-0.08069952078734136,0.41160409725191166,0.36683144774999055,275,275
81,-5.328092865271207,0.03845450370111628,0.37803454473067377,0.3442366748574528,64,64
82,0.5628412715672648,0.86889227588018,0.13480140999705828,0.09857836213571819,360,360
83,-6.212985017967999,-0.018523478942047002,0.33007012120351437,0.30509707172141315,82,82
84,0.0,,0.9907709206397607,0.9907709206397607,1,1
85,-0.83737683403728,0.5027404857621386,0.21970984445149572,0.17614719738997883,360,360
86,-7.655294259437369,-0.8357220112273197,0.10272554249792508,0.07988907135739588,15,15
87,-19.091824016840697,-0.2011205224038197,0.6401426505567682,0.6211148435457043,8,8
88,-8.546470570065491,-0.10164513896239585,0.5100787362633553,0.47507041031965325,8,8
89,-5.356277826795626,0.12745467006006936,0.259365236974462,0.22216042731814797,18,18
9,-1.3512923446610774,0.009835737867844606,0.23282628889578025,0.17643160774037772,231,231
90,0.5132589552160334,0.7624069947854193,0.10233801368248817,0.0690157716769548,360,360
91,0.8529754345152829,0.9247496624296099,0.09291529890007508,0.06173887622328789,360,360
92,-2.6209999556602632,0.12497842492625649,0.23579751024087764,0.20069700431313214,117,117
93,-19.477451162537783,0.21453269519486573,0.5578968546708619,0.5440060446136424,38,38
94,0.0,,0.9884163289888812,0.9884163289888812,1,1
95,-16.229983904961777,0.019846728478308623,0.6055263283525738,0.5865787658989434,8,8
96,-1.3394913623323004,-0.0422300273385216,0.21815513244050655,0.1647237546955598,335,335
97,-2.332911852067422,0.04552518089637357,0.34423091047476534,0.28800527024119904,169,169
98,-73.99872670844506,0.15553974082848576,78.64675235178242,78.1275680481496,6,6
