column,R2,Pearson_r,RMSE,MAE,n_imputed,n_scored
V1,-0.07271882445399602,-0.9497375919188191,0.011900489928204042,0.00018614047873331325,7416,7416
V10,0.5677795530116151,0.761396345971376,0.0067589511971023804,0.002078248679833276,7474,7474
V11,-164.22600820764424,0.7328114504944505,0.1632677004727731,0.005256246164067252,7430,7430
V12,0.6560001550034029,0.8134966710697707,0.003002643721939418,0.0016347324940803837,7471,7471
V2,-0.35673922629781973,-0.16555537357508637,0.012519635856410959,0.004027776164815191,7440,7440
V3,-0.2779354373339973,-0.1926433880064985,0.010178794095747415,0.0017930476029797235,7485,7485
V4,0.0,-0.10710607770109658,0.0005742142886772997,0.0003863353637956733,7568,7568
V5,-49.76105735906072,-0.7944620794761506,0.04881262604875184,0.0028364849115952158,7436,7436
V6,0.005693516190826697,0.12563089987017392,0.01148383581385563,0.00016392545152044764,7462,7462
V7,-0.025136530720502925,-0.9723962053501505,0.011690104202172275,0.00015924521993012232,7448,7448
V8,-51.115203546166704,0.12823850972183518,0.05479350617710832,0.00470557550187773,7494,7494
V9,0.0,0.28438083951571425,0.00016991863494294425,0.0001364073055746393,7583,7583
